date,tracker_id,count_finished,count_active,length,duration,offtrack_time,avg_speed
2024-06-29,3036045,2,2,476.69,4.711111111111111,19.288888888888888,101.18419811320754
2024-06-29,3036047,28,28,242.5,5.365277777777778,18.634722222222223,45.19803261713694
2024-06-29,3036049,22,22,276.4,6.251388888888889,17.74861111111111,44.21417462786047
2024-06-29,3036056,50,51,332.31,7.839166666666666,16.160833333333333,42.390985436377164
2024-06-29,3036057,2,2,819.8499999999999,8.470555555555556,15.529444444444444,96.78822063356724
2024-06-29,3036060,34,34,226.17,5.224722222222222,18.775277777777777,43.28842575362858
2024-06-29,3036068,42,42,382.72,9.079722222222221,14.920277777777779,42.15106923241657
2024-06-29,3036069,4,4,916.5999999999999,10.8475,13.1525,84.49873242682645
2024-06-29,3036070,42,42,162.35,4.058888888888889,19.941111111111113,39.998631261976456
2024-06-29,3036071,28,28,240.98,5.634444444444444,18.365555555555556,42.76907907710511
2024-06-30,877766,48,48,742.71,16.754166666666666,7.245833333333334,44.32986819199204
2024-06-30,877767,21,22,851.41,19.050555555555555,4.949444444444445,44.69213496252661
2024-06-30,877768,71,72,824.98,18.943333333333335,5.056666666666665,43.549885623790246
2024-06-30,3036043,56,57,267.54,6.4591666666666665,17.54083333333333,41.42020384466521
2024-06-30,3036045,2,2,601.98,5.9494444444444445,18.050555555555555,101.18255672798581
2024-06-30,3036047,31,31,231.52,5.108888888888889,18.891111111111112,45.317094388864724
2024-06-30,3036049,27,27,256.91,5.8100000000000005,18.189999999999998,44.218588640275385
2024-06-30,3036056,51,51,319.3,7.850555555555555,16.149444444444445,40.67228080107565
2024-06-30,3036057,2,2,819.86,8.471666666666668,15.528333333333332,96.77670666928978
2024-06-30,3036060,34,34,220.99,5.176111111111111,18.823888888888888,42.69421487603306
2024-06-30,3036068,45,45,379.09000000000003,8.75361111111111,15.24638888888889,43.30669882270809
2024-06-30,3036069,3,3,744.22,8.924722222222222,15.075277777777778,83.38858974758007
2024-06-30,3036070,38,38,181.59,4.328888888888889,19.67111111111111,41.948408624229984
2024-06-30,3036071,27,27,251.89,5.921944444444445,18.078055555555554,42.535015713682625
2024-07-01,877766,50,51,715.99,16.182222222222222,7.817777777777778,44.24546827794562
2024-07-01,877767,20,21,863.27,19.285833333333333,4.714166666666667,44.76187184029728
2024-07-01,877768,68,69,831.37,19.16611111111111,4.83388888888889,43.377083393721556
2024-07-01,3036043,53,54,311.04,7.271111111111111,16.72888888888889,42.77750611246944
2024-07-01,3036045,1,1,301.03,2.9744444444444444,21.025555555555556,101.2054538662682
2024-07-01,3036047,28,28,245.82,5.435833333333333,18.564166666666665,45.22213705350299
2024-07-01,3036049,24,24,265.46,6.235555555555556,17.764444444444443,42.571988595865996
2024-07-01,3036056,46,47,364.42,8.388055555555555,15.611944444444445,43.445110441434586
2024-07-01,3036057,2,2,819.86,8.47111111111111,15.52888888888889,96.78305351521513
2024-07-01,3036060,33,33,227.09,5.371944444444444,18.628055555555555,42.273333678059885
2024-07-01,3036068,41,42,383.7,8.975,15.025,42.75208913649025
2024-07-01,3036069,3,3,744.22,8.927222222222223,15.072777777777777,83.36523741365362
2024-07-01,3036070,42,42,151.68,3.8536111111111113,20.14638888888889,39.3604843941469
2024-07-01,3036071,24,24,239.28,5.604444444444445,18.395555555555553,42.694686756542424
2024-07-02,877766,44,45,750.39,17.029166666666665,6.970833333333335,44.06498654269636
2024-07-02,877767,17,18,896.1700000000001,19.998333333333335,4.001666666666665,44.81223435286274
2024-07-02,877768,69,70,839.17,19.11888888888889,4.88111111111111,43.89219503690358
2024-07-02,3036043,54,55,303.23,6.971111111111111,17.02888888888889,43.498087344596755
2024-07-02,3036045,2,2,902.89,8.92388888888889,15.07611111111111,101.17674158002863
2024-07-02,3036047,28,28,239.73,5.304722222222223,18.695277777777775,45.191810231973605
2024-07-02,3036049,24,24,285.79,6.3675,17.6325,44.882606988614064
2024-07-02,3036056,47,48,368.93,8.23,15.77,44.827460510328066
2024-07-02,3036057,3,3,1091.56,11.182777777777778,12.817222222222222,97.6108102737344
2024-07-02,3036060,35,35,213.6,5.074166666666667,18.925833333333333,42.09558219740516
2024-07-02,3036068,44,45,371.45,8.6125,15.3875,43.12917271407837
2024-07-02,3036069,3,3,744.28,8.871666666666666,15.128333333333334,83.89404471162878
2024-07-02,3036070,44,44,152.96,3.7616666666666667,20.238333333333333,40.66282676118742
2024-07-02,3036071,22,22,221.82,5.1561111111111115,18.843888888888888,43.020795172933944
2024-07-03,877766,45,46,747.86,17.089444444444446,6.910555555555554,43.76151620558499
2024-07-03,877767,22,23,839.24,18.81888888888889,5.181111111111111,44.5956190588652
2024-07-03,877768,75,76,800.25,18.6825,5.317499999999999,42.83420313127258
2024-07-03,3036043,54,55,299.94,7.036944444444444,16.963055555555556,42.62361346859827
2024-07-03,3036045,1,1,300.84,2.9330555555555557,21.066944444444445,102.56880386400226
2024-07-03,3036047,28,28,248.96,5.455277777777778,18.544722222222223,45.63653953867305
2024-07-03,3036049,24,24,252.72,6.016111111111111,17.983888888888888,42.00720288115246
2024-07-03,3036056,50,50,338.24,8.016111111111112,15.983888888888888,42.195023910180886
2024-07-03,3036057,2,3,1048.53,10.85388888888889,13.14611111111111,96.60408455750627
2024-07-03,3036060,32,32,228.77,5.3774999999999995,18.622500000000002,42.542073454207355
2024-07-03,3036068,44,44,394.48,9.135,14.865,43.18336070060208
2024-07-03,3036069,3,4,852.51,10.299166666666666,13.700833333333334,82.77465814386278
2024-07-03,3036070,37,37,184.25,4.381666666666667,19.618333333333332,42.05020920502092
2024-07-03,3036071,28,28,215.59,5.136666666666667,18.863333333333333,41.97079818299805
2024-07-04,877766,44,45,762.01,17.238055555555555,6.761944444444445,44.205101761283984
2024-07-04,877767,21,22,854.77,19.053055555555556,4.946944444444444,44.862620460410255
2024-07-04,877768,65,66,843.21,19.369722222222222,4.630277777777778,43.532374410233615
2024-07-04,3036043,55,55,299.72,6.990833333333334,17.009166666666665,42.873286446537136
2024-07-04,3036045,2,2,602.0,5.949722222222222,18.05027777777778,101.1811942667725
2024-07-04,3036047,27,27,250.35,5.478611111111111,18.52138888888889,45.69588804948537
2024-07-04,3036049,25,25,274.11,6.228611111111111,17.77138888888889,44.00820586005441
2024-07-04,3036056,53,54,308.31,7.424444444444444,16.575555555555557,41.52633941933553
2024-07-04,3036057,3,4,1161.09,11.998055555555556,12.001944444444444,96.77318083948786
2024-07-04,3036060,32,32,231.4,5.400277777777778,18.599722222222223,42.84964765186976
2024-07-04,3036068,43,43,383.36,8.96111111111111,15.03888888888889,42.78040917544948
2024-07-04,3036069,5,6,962.66,11.820555555555556,12.179444444444444,81.43948864971566
2024-07-04,3036070,38,38,179.57,4.289166666666667,19.710833333333333,41.865941325043714
2024-07-04,3036071,23,23,261.87,6.1274999999999995,17.872500000000002,42.736842105263165
2024-07-05,877766,47,47,757.45,16.801944444444445,7.198055555555555,45.08109180485063
2024-07-05,877767,19,19,874.55,19.546666666666667,4.453333333333333,44.74164392905866
2024-07-05,877768,75,76,795.53,18.627222222222223,5.372777777777777,42.70792448328313
2024-07-05,3036043,53,53,309.53,7.049722222222222,16.950277777777778,43.906694511210056
2024-07-05,3036045,1,2,449.36,4.401666666666666,19.598333333333333,102.08860280196896
2024-07-05,3036047,29,29,248.03,5.484166666666667,18.515833333333333,45.22656131287038
2024-07-05,3036049,25,25,257.0,6.099166666666667,17.90083333333333,42.13690394862686
2024-07-05,3036056,53,54,303.26,7.386388888888889,16.613611111111112,41.05659809710052
2024-07-05,3036057,3,3,1069.77,11.024722222222222,12.975277777777778,97.03373730756633
2024-07-05,3036060,32,32,235.51,5.376666666666667,18.623333333333335,43.80223186608803
2024-07-05,3036068,41,41,393.41,9.151944444444444,14.848055555555556,42.98649345919204
2024-07-05,3036069,3,4,1012.26,11.845277777777778,12.154722222222222,85.45683934057172
2024-07-05,3036070,43,43,150.21,3.756944444444444,20.243055555555557,39.98195933456562
2024-07-05,3036071,26,26,210.94,5.211111111111111,18.788888888888888,40.478891257995734
2024-07-06,877766,46,47,743.22,16.85638888888889,7.14361111111111,44.09129410213733
2024-07-06,877767,17,18,893.48,19.969166666666666,4.030833333333334,44.74297875892
2024-07-06,877768,72,73,812.16,18.858888888888888,5.141111111111112,43.06510339951688
2024-07-06,3036043,52,52,309.58,7.247777777777777,16.752222222222223,42.71378200214625
2024-07-06,3036045,2,2,453.45,4.482222222222222,19.517777777777777,101.16633614278632
2024-07-06,3036047,26,26,250.19,5.506666666666667,18.493333333333332,45.43401937046005
2024-07-06,3036049,22,22,277.22,6.215,17.785,44.604987932421565
2024-07-06,3036056,48,49,353.04,8.211944444444445,15.788055555555555,42.99103609241281
2024-07-06,3036057,2,2,819.84,8.470555555555556,15.529444444444444,96.78704007345706
2024-07-06,3036060,33,33,231.1,5.473888888888888,18.526111111111113,42.2186136202172
2024-07-06,3036068,44,44,367.02,8.545555555555556,15.454444444444444,42.94864126901573
2024-07-06,3036069,4,4,893.31,10.585833333333333,13.414166666666667,84.38731008423207
2024-07-06,3036070,43,43,157.56,3.9138888888888888,20.086111111111112,40.25663591199432
2024-07-06,3036071,26,26,255.8,5.971666666666667,18.028333333333332,42.83561261512699
2024-07-07,877766,40,40,811.42,17.889722222222222,6.110277777777778,45.356769094607394
2024-07-07,877767,21,21,852.29,19.064166666666665,4.935833333333335,44.70638632687852
2024-07-07,877768,70,71,820.89,19.049722222222222,4.950277777777778,43.09196692865163
2024-07-07,3036043,54,55,294.31,6.893888888888889,17.10611111111111,42.69143363687646
2024-07-07,3036045,2,2,602.02,5.950277777777778,18.049722222222222,101.17510853835022
2024-07-07,3036047,27,27,257.33,5.629444444444444,18.370555555555555,45.71143787624593
2024-07-07,3036049,24,24,262.89,5.988888888888889,18.011111111111113,43.89628942486085
2024-07-07,3036056,49,50,358.6,8.108888888888888,15.891111111111112,44.22307481501782
2024-07-07,3036057,2,2,819.89,8.470277777777778,15.529722222222222,96.79611714163906
2024-07-07,3036060,35,35,211.24,5.128888888888889,18.871111111111112,41.18630849220104
2024-07-07,3036068,43,43,371.13,8.783055555555556,15.216944444444444,42.25522628799139
2024-07-07,3036069,3,3,744.12,8.926388888888889,15.073611111111111,83.36181733312587
2024-07-07,3036070,45,45,142.76999999999998,3.568611111111111,20.43138888888889,40.00716120495056
2024-07-07,3036071,27,27,252.89,6.029444444444445,17.970555555555556,41.942504376670044
2024-07-08,877766,42,42,799.24,17.517777777777777,6.482222222222223,45.62450843587467
2024-07-08,877767,20,20,886.27,19.431666666666665,4.568333333333335,45.60957200446008
2024-07-08,877768,77,78,794.35,18.496666666666666,5.503333333333334,42.94557577941972
2024-07-08,3036043,54,54,305.21,6.885833333333333,17.114166666666666,44.32433740772117
2024-07-08,3036045,1,1,343.47,3.2608333333333333,20.739166666666666,105.33197035522618
2024-07-08,3036047,28,28,247.48,5.428055555555556,18.571944444444444,45.592753697354276
2024-07-08,3036049,27,27,266.87,6.075277777777778,17.924722222222222,43.92720954688858
2024-07-08,3036056,49,50,351.48,8.144166666666667,15.855833333333333,43.15727002967359
2024-07-08,3036057,4,4,1428.01,14.736666666666668,9.263333333333332,96.90183216466862
2024-07-08,3036060,33,33,242.77,5.4927777777777775,18.50722222222222,44.19803782745019
2024-07-08,3036068,44,44,357.88,8.468333333333334,15.531666666666666,42.26097224955717
2024-07-08,3036069,4,4,923.74,11.194166666666668,12.805833333333332,82.51976475843072
2024-07-08,3036070,45,45,152.92000000000002,3.582222222222222,20.41777777777778,42.68858560794045
2024-07-08,3036071,25,25,230.23000000000002,5.315555555555555,18.684444444444445,43.31250000000001
2024-07-09,877766,8,8,132.71,2.9430555555555555,21.056944444444444,45.09259084473809
2024-07-09,877767,4,4,142.26999999999998,3.259722222222222,20.740277777777777,43.644823178525776
2024-07-09,877768,13,13,139.45,3.270277777777778,20.72972222222222,42.641637645459944
2024-07-09,3036043,13,13,84.47,1.913888888888889,22.086111111111112,44.13526850507982
2024-07-09,3036045,1,1,244.16,2.3938888888888887,21.60611111111111,101.99303782780228
2024-07-09,3036056,12,12,102.07,2.2544444444444443,21.745555555555555,45.27501232134056
2024-07-09,3036068,10,10,110.32,2.5808333333333335,21.419166666666666,42.7458831126897
2024-07-12,877766,28,29,570.41,12.608888888888888,11.391111111111112,45.23872047937963
2024-07-12,877767,12,13,671.44,14.124722222222223,9.875277777777777,47.536510059194875
2024-07-12,877768,49,50,588.7,13.4575,10.5425,43.745123537061126
2024-07-12,3036043,30,30,160.04,4.182222222222222,19.817777777777778,38.266737513283736
2024-07-12,3036045,1,1,575.01,5.414722222222222,18.585277777777776,106.19381316369979
2024-07-12,3036047,28,28,238.69,5.268611111111111,18.731388888888887,45.304159856593024
2024-07-12,3036049,24,24,263.35,6.085,17.915,43.278553820871
2024-07-12,3036056,33,33,158.17,3.772222222222222,20.227777777777778,41.930191458026506
2024-07-12,3036057,3,3,993.86,10.188888888888888,13.811111111111112,97.54351145038169
2024-07-12,3036060,33,33,226.71,5.360833333333334,18.639166666666668,42.2900668428416
2024-07-12,3036068,25,25,215.01,4.940277777777778,19.05972222222222,43.52184425077312
2024-07-12,3036069,4,4,903.6,10.659166666666668,13.340833333333332,84.77210538659995
2024-07-12,3036070,42,42,157.57,3.964722222222222,20.03527777777778,39.743011280039234
2024-07-12,3036071,25,25,223.23999999999998,5.288055555555555,18.711944444444445,42.215895361664124
2024-07-13,877766,44,45,764.61,17.23361111111111,6.766388888888891,44.36736996502314
2024-07-13,877767,18,19,879.63,19.759444444444444,4.240555555555556,44.51693985998257
2024-07-13,877768,63,64,849.79,19.526944444444446,4.473055555555554,43.518841486834425
2024-07-13,3036043,53,53,312.89,7.341388888888889,16.65861111111111,42.62000075674448
2024-07-13,3036045,2,2,601.89,5.937222222222222,18.06277777777778,101.37569009076448
2024-07-13,3036047,30,30,233.49,5.211111111111111,18.788888888888888,44.80618336886994
2024-07-13,3036049,24,24,261.1,5.979444444444445,18.020555555555553,43.66626405277339
2024-07-13,3036056,51,51,333.01,7.706666666666667,16.293333333333333,43.2106401384083
2024-07-13,3036057,2,2,819.88,8.45722222222222,15.54277777777778,96.94436050712739
2024-07-13,3036060,34,34,222.58,5.219444444444444,18.780555555555555,42.644385311335824
2024-07-13,3036068,44,44,357.71,8.400555555555556,15.599444444444444,42.58170755902387
2024-07-13,3036069,3,3,744.1800000000001,8.918333333333333,15.081666666666667,83.44384227247245
2024-07-13,3036070,40,40,159.81,4.105555555555555,19.894444444444446,38.925304465493916
2024-07-13,3036071,30,30,228.09,5.529166666666667,18.47083333333333,41.252147701582516
2024-07-14,877766,43,44,773.46,17.380277777777778,6.619722222222222,44.502165609167484
2024-07-14,877767,21,22,849.63,19.053055555555556,4.946944444444444,44.59284745812133
2024-07-14,877768,71,71,814.73,19.015833333333333,4.984166666666667,42.84482229720847
2024-07-14,3036043,57,57,277.58,6.387777777777778,17.612222222222222,43.45486171508088
2024-07-14,3036045,1,2,564.8399999999999,5.571111111111112,18.42888888888889,101.38731551655363
2024-07-14,3036047,30,30,227.06,5.0625,18.9375,44.85135802469136
2024-07-14,3036049,26,26,259.18,5.924722222222222,18.075277777777778,43.74551080688265
2024-07-14,3036056,49,49,344.53000000000003,7.994722222222222,16.005277777777778,43.09468051839756
2024-07-14,3036057,2,3,921.74,9.514166666666666,14.485833333333334,96.88079180169923
2024-07-14,3036060,31,31,238.55,5.439166666666667,18.560833333333335,43.85782135743833
2024-07-14,3036068,45,45,358.86,8.560277777777777,15.439722222222223,41.92153681409612
2024-07-14,3036069,3,3,744.21,8.92,15.08,83.43161434977578
2024-07-14,3036070,43,43,142.84,3.8113888888888887,20.18861111111111,37.47715181109249
2024-07-14,3036071,28,28,245.82,5.927222222222222,18.072777777777777,41.47305276970663
2024-07-15,877766,46,47,738.54,16.906666666666666,7.093333333333334,43.6833596214511
2024-07-15,877767,20,20,861.36,19.31,4.690000000000001,44.60693940963232
2024-07-15,877768,79,80,784.92,18.351944444444445,5.648055555555555,42.77039974571268
2024-07-15,3036043,57,57,264.43,6.256388888888889,17.74361111111111,42.26559516938241
2024-07-15,3036045,2,2,338.06000000000006,3.3341666666666665,20.66583333333333,101.39265183704076
2024-07-15,3036047,31,31,230.95,5.155277777777778,18.844722222222224,44.798749932647226
2024-07-15,3036049,25,25,270.32,5.993888888888889,18.00611111111111,45.09926777273149
2024-07-15,3036056,48,49,343.36,8.038333333333334,15.961666666666666,42.71532241343562
2024-07-15,3036057,3,4,1160.65,11.990833333333333,12.009166666666667,96.79477378553062
2024-07-15,3036060,35,35,219.44,5.065555555555555,18.934444444444445,43.32002632156175
2024-07-15,3036068,42,43,388.74,9.159166666666668,14.840833333333332,42.44272586661814
2024-07-15,3036069,3,4,939.26,11.401111111111112,12.598888888888888,82.3831985186629
2024-07-15,3036070,41,41,166.69,4.039444444444444,19.960555555555555,41.26557557419887
2024-07-15,3036071,23,23,234.98,5.5472222222222225,18.452777777777776,42.35993990986479
2024-07-16,877766,27,28,600.93,13.287222222222223,10.712777777777777,45.22615712672994
2024-07-16,877767,14,14,627.33,14.100277777777778,9.899722222222222,44.49061287208684
2024-07-16,877768,48,49,604.18,14.000555555555556,9.999444444444444,43.154001825324386
2024-07-16,3036043,33,34,169.17000000000002,3.8986111111111112,20.101388888888888,43.392376202351265
2024-07-16,3036045,2,2,429.11,4.1025,19.8975,104.59719683120049
2024-07-16,3036047,28,28,242.78,5.328611111111111,18.671388888888888,45.561590992024186
2024-07-16,3036049,23,23,278.42,6.276388888888889,17.72361111111111,44.35990263332596
2024-07-16,3036056,31,31,199.34,4.542222222222223,19.45777777777778,43.886007827788646
2024-07-16,3036057,3,3,1197.02,12.313611111111111,11.686388888888889,97.211125899524
2024-07-16,3036060,36,36,223.64000000000001,5.193611111111111,18.80638888888889,43.060597956891485
2024-07-16,3036068,29,30,287.59000000000003,6.765555555555555,17.234444444444446,42.5079651831171
2024-07-16,3036069,6,6,1069.83,13.268611111111111,10.731388888888889,80.62863483157828
2024-07-16,3036070,29,29,125.85,3.1777777777777776,20.822222222222223,39.60314685314685
2024-07-16,3036071,1,1,2.08,0.06722222222222222,23.932777777777776,30.94214876033058
2024-07-17,877766,12,12,217.18,4.797777777777778,19.202222222222222,45.266790180639184
2024-07-17,877767,7,7,225.4,5.025,18.975,44.85572139303483
2024-07-17,877768,19,19,220.0,5.211111111111111,18.788888888888888,42.217484008528785
2024-07-17,3036043,22,22,120.9,2.9080555555555554,21.091944444444444,41.57417136307193
2024-07-17,3036045,1,1,301.02,2.968611111111111,21.031388888888888,101.40095443061664
2024-07-17,3036056,18,18,151.41,3.548611111111111,20.45138888888889,42.66739726027397
2024-07-17,3036068,17,17,162.41,3.7516666666666665,20.248333333333335,43.29009329187028
2024-07-18,877766,35,36,600.15,13.36361111111111,10.63638888888889,44.90926853603276
2024-07-18,877767,13,13,735.15,15.810277777777777,8.189722222222223,46.498234270955955
2024-07-18,877768,56,57,633.94,14.726111111111111,9.273888888888889,43.04870411589392
2024-07-18,3036043,36,36,208.07,4.820277777777778,19.17972222222222,43.165562150636774
2024-07-18,3036045,2,2,601.62,5.866944444444444,18.133055555555558,102.54400833293879
2024-07-18,3036047,27,27,241.53,5.405277777777778,18.594722222222224,44.68410504136903
2024-07-18,3036049,26,26,260.84,5.961944444444445,18.038055555555555,43.75082700461258
2024-07-18,3036056,33,34,241.88,5.451666666666667,18.548333333333332,44.368083154998466
2024-07-18,3036057,4,4,1144.22,11.889444444444445,12.110555555555555,96.23830662118593
2024-07-18,3036060,29,29,222.46,5.72,18.28,38.89160839160839
2024-07-18,3036068,31,31,248.22,5.894722222222222,18.10527777777778,42.10885443664295
2024-07-18,3036069,6,6,987.96,12.396666666666667,11.603333333333333,79.69561710137134
2024-07-18,3036070,44,44,153.47,3.7527777777777778,20.247222222222224,40.89504071058475
2024-07-18,3036071,27,27,224.65,5.119166666666667,18.880833333333335,43.884095718704216
2024-07-19,877766,43,44,780.05,17.374444444444443,6.625555555555557,44.896399565133976
2024-07-19,877767,18,19,876.8,19.6325,4.3675,44.660639246147966
2024-07-19,877768,70,71,819.82,19.02138888888889,4.97861111111111,43.09990215692861
2024-07-19,3036043,54,54,297.47,7.01,16.990000000000002,42.43509272467904
2024-07-19,3036045,2,2,601.89,5.895833333333334,18.104166666666664,102.08734982332155
2024-07-19,3036047,30,30,223.86,5.046666666666667,18.953333333333333,44.35799207397622
2024-07-19,3036049,22,22,261.82,6.241666666666666,17.758333333333333,41.94712950600801
2024-07-19,3036056,48,49,368.17,8.446388888888889,15.553611111111111,43.58904199690861
2024-07-19,3036057,2,2,819.86,8.456388888888888,15.543611111111112,96.95154879611077
2024-07-19,3036060,33,33,217.63,5.2175,18.7825,41.71154767609008
2024-07-19,3036068,42,43,367.13,8.715,15.285,42.12621916236374
2024-07-19,3036069,3,3,744.1800000000001,8.921388888888888,15.078611111111112,83.41526294485787
2024-07-19,3036070,41,41,152.41,4.0313888888888885,19.968611111111112,37.80582925652863
2024-07-19,3036071,27,27,228.26,5.486944444444444,18.513055555555557,41.60056700248064
2024-07-20,877766,45,46,746.71,17.08361111111111,6.916388888888889,43.70914294076519
2024-07-20,877767,20,20,862.89,19.475555555555555,4.524444444444445,44.30630990415335
2024-07-20,877768,80,81,772.79,18.29722222222222,5.702777777777779,42.23537270381054
